サティ	ピカデリー	サティの代表曲の一つで、サティらしい、軽快で洒落た感じの小品です。ケークウォークのリズムを用いて書かれています。ちなみにピカデリーとはロンドンの繁華街の名前だそうです、	https://youtu.be/sScd15eyoUU
サティ	ヴェクサシオン	曲名は「嫌がらせ」という意味。同じフレーズを840回繰り返します。Youtubeに演奏動画(9時間40分)があるのがすごいです。世の中、いろんな人がいるんですね。	https://youtu.be/gImDzmNuEDA
サティ	干からびた胎児	「なまこの」「甲殻類の」「柄眼類の」という3曲からなります。例によって奇抜な曲名ですが、曲を聴いてみると曲自体は普通なので驚きです。	https://youtu.be/W6LSyxGa4F8
ザデヤ	トッカータ	アルバニアの作曲家、セスク・ザデヤの作品。言うまでもなくマイナーな作品ですが、なかなかいいです。ちなみにアルバニアの作曲家によるピアノ作品集というCDに入っていました。	https://youtu.be/zo_-miI8mdg
サマズイユ	海の歌	「前奏曲」「海の上の月光」「海の嵐と日の出」の3曲からなります。作曲者自身も認めていたように、自然描写を得意としたドビュッシーの強い影響が窺える作品です。	https://youtu.be/zER7Edf_M5w
サリアン	3つの後奏曲	アルメニアの作曲家、ガザロス・サリアンの作品。近代的な作風で、演奏効果も高いです。演奏者のアルス・アドゥジェミアンは他にもアルメニアのピアノ曲を多数演奏しています。	https://youtu.be/asbL5Uz20rA
サン・サーンス=ゴドフスキー	白鳥	「動物の謝肉祭」の中でも特に人気の高い1曲。ショパンのエチュードの編曲などで悪名高い(?)ゴドフスキーですが、この曲のようにとても素敵な編曲も残しています。	https://youtu.be/Dbyu4Qh0YYA
サン・サーンス=ドビュッシー	序奏とロンド・カプリチオーソ	サン・サーンスの代表作の2台ピアノ版。ヴァイオリンの名手であったサラサーテのために書かれた作品で、スペイン的な要素が強いのが特徴です。	https://youtu.be/gPo7Vg4FbeU
サン・サーンス=ビゼー	ピアノ協奏曲 第2番	サン・サーンスは5曲のピアノ協奏曲を残しましたが、そのうち第2番はビゼーにより独奏用に編曲されています。超絶技巧が要求される編曲です。	https://youtu.be/Mvau-Q5EYUM
サン・サーンス=リスト	死の舞踏	もとは交響詩で、0時の鐘とともに骸骨が踊り始め、夜明けと共に再び静寂に包まれる様子を描写的に描いた作品です。リストのオリジナル作品の「死の舞踏」とは別の作品。	https://youtu.be/z1MNqbPf_kU
サン=サーンス	アレグロ・アパッショナート	サン=サーンスのピアノ作品の中でおそらく最も有名な作品。コンクールのために書かれたという経緯もあってか、演奏効果の高い作品です。	https://youtu.be/rjagKCfhME0
サン=サーンス	第5協奏曲のフィナーレによるトッカータ	自身のピアノ協奏曲第5番のフィナーレに基づくトッカータ。6つの練習曲Op.111の第6曲にあたる曲です。派手で演奏効果が高そうです。	https://youtu.be/N8V2LHgDvfg
サンカン	トッカータ	フランスの作曲家、ピエール・サンカンの作品。ちなみにサンカンの本業はピアニストだったので、作品数はあまり多くはありません。推進力に満ちた、非常にカッコいい作品です。	https://youtu.be/wKMC9MydlYI
シェヒター	トルクメニスタン	ロシアの作曲家、シェヒターの作品。トルクメニスタンとは中央アジアの国の名前です。この作品は、非常に民族的な作風の3曲からなる組曲で、演奏効果も非常に高いです。	https://youtu.be/nh0cJ-93vX4
ジェフスキー	ウィンズボロ綿工場のブルース	「ノース・アメリカン・バラード」という曲集の最後の1曲。鋼鉄のような硬さと推進力に満ちた作品です。曲名通り、途中からはブルースが登場します。	https://youtu.be/uDNy4YuCxdk
ジェフスキー	「不屈の民」変奏曲	チリの革命歌をもとに作られた長大な変奏曲です。全て弾くと50分ほどになるため、抜粋で演奏されることもしばしば。アムランの抜粋での演奏を紹介しておきます。	https://youtu.be/_OBeb694QII
シサスク	銀河巡礼 第1集 「北半球の星空」	エストニアの作曲家、シサスクは星をテーマにした作品を多く作曲しました。この組曲は星座を曲名に冠する29曲からなります。抜粋での演奏をご紹介します。	https://youtu.be/eBwDtx1evyU
シチェドリン	バッソ・オスティナート 	シチェドリンは、旧ソ連で指導的な立場にあった作曲家の一人です。曲のほぼ全体を通して同じ音形で一貫する左手と、鋼鉄のような不協和音が強烈な曲です。	https://youtu.be/TLw1CHmEAKg
シチェドリン	フモレスケ	旧ソ連の作曲家、シチェドリンの作品。3分足らずの小品ですが、可愛らしい雰囲気になったり、かと思えば爆音を鳴らしたりと、ユーモアに富んだ作品です。	https://youtu.be/e-3Q0nPvGhw
シトハレンコ	3つの絵画的練習曲	ソ連の作曲家、シトハレンコの作品。共産党を称える内容の作品も多いですが、この作品はラフマニノフやプロコフィエフなどの影響を感じられる、技巧的な作品です。	https://youtu.be/jT8W9dhBQE0
シベリウス	樹の組曲	5曲からなる組曲ですが、第5曲の「樅の樹」しか聴いたことがない人は多いはず。確かに「樅の樹」は本当に素晴らしい作品ですが。他の曲もぜひ聴いてみてください。	https://youtu.be/kjfVIG9VplA
シベリウス	カプリス Op.24-3	「10の小品」Op.24の第3曲。アルペジオや和音連打を駆使して、鍵盤上を自由自在に駆け回ります。中間部はシベリウスらしい美しさがあります。	https://youtu.be/XviWQrAaonQ
シベリウス	ピアノソナタ	シベリウスが作曲した唯一のソナタで、初期の作品。あまり評価されておらず、実際出来は微妙ですが、この曲が持つ素朴な雰囲気には、どこか人を惹きつけるものがあります。	https://youtu.be/YsDYvoyFJdE
シマノフスキ	幻想曲	あまり有名ではありませんが、謎の魅力があるように感じる作品です。過渡期的な時期に書かれた作品で、3つの部分から構成される、非常に規模の大きな作品です。	https://youtu.be/8rDJSDRH2cQ
シマノフスキ	4つの練習曲	シマノフスキは生涯を通してその作風を大きく変化させましたが、初期に書かれたこの作品はスクリャービンやショパンに近い雰囲気を持ちます。感傷的な第3番が人気です。	https://youtu.be/hsEdX5onsDg
シマノフスキ	仮面	「シェヘラザード」「道化タントリス」「ドンファンのセレナーデ」の3曲からなる組曲です。和声感が非常に特徴的で、「メトープ」と並ぶ中期のシマノフスキの代表作です。	https://youtu.be/UWTSRfct-zA
シマノフスキ	メトープ	「セイレーンの島」「カリュプソ」「ナウシカァ」の3曲からなる組曲。これらの曲名は「オデュッセイア」に登場する女性の名前が由来。非常に物語性が強い、描写的な作品です。	https://youtu.be/RBKQ1w-VqSw
シャブリエ	気まぐれなブーレ	フランスの作曲家、シャブリエの最後に出版されたピアノ曲。連打が多用された、演奏効果の高い作品。ちなみにブーレというのは舞曲の名前で、急速な2拍子が特徴です。	https://youtu.be/MHIaoZTDcpw
シャミナーデ	ピアノソナタ	練習曲「秋」や「主題と演奏」などの小品で有名なフランスの女性作曲家、シャミナーデの作品の中では比較的規模の大きな作品。かなりピアニスティックな作品です。	https://youtu.be/Tg3Sa7oppis
シャミナーデ	悲愴的練習曲	シャミナーデは演奏効果の高いピアノ作品を多く残していますが、その中でもとりわけ、激しい曲想を持つ作品です。練習曲の名の通り、技巧的にも簡単ではなさそうです。	https://youtu.be/rekMz2uR6CA
シャミナーデ	ユーモラスな練習曲	フランスの女性作曲家、シャミナーデはピアノのための練習曲をいくつも残しています。この曲は、シャミナーデらしい、アルペジオを駆使した非常に華麗な作品です。	https://youtu.be/lUm9NANcNv4
シャミナーデ	主題と変奏	フランスのロマン派の女性作曲家、シャミナーデの代表作の一つ。「主題と変奏」は、屈託のない明るさが魅力的な、とても美しい作品です。	https://youtu.be/J12Tt9mJkMg
シャミナーデ	秋	6つの練習曲Op.35の第2曲。シャミナーデのピアノ作品の中では最も有名かと思われます。全体的には穏やかな曲ですが、中間部はかなり激情的で技巧的です。	https://youtu.be/PMbmGd8afWs
シャルヴェンカ	ピアノ協奏曲 第3番	シャルヴェンカはポーランド系ドイツ人の作曲家で、ピアニストとしても活躍しました。この作品は、交響的な響きと技巧的なピアノ独奏が特徴的な作品です。	https://youtu.be/HFU3JBrZm2c
シューベルト	楽興の時	「楽興の時」というとラフマニノフの方が圧倒的に有名ですが、タイトルの由来となったのはシューベルトの同じく6曲からなる同名の作品。特に有名な第3番の動画を紹介します。	https://youtu.be/Wq5Ks3_r6f0
シューベルト	即興曲 Op.90-3	シューベルトが作曲した8曲の即興曲の中でも特に人気の高い作品の一つ。全体を通して夢想的な曲想が特徴的。これほど美しい作品は、探しても中々ないでしょう。	https://youtu.be/w_z9oSn-eIM
シューベルト	ピアノソナタ第13番	3楽章からなる、シューベルトのソナタの中では比較的小規模なソナタ。全体的に優しく可愛らしい雰囲気で、彼のソナタの中ではおそらく最も親しまれています。	https://youtu.be/0SZ5KqDEnwU
シューベルト=リスト	連祷	シューベルトらしい穏やかでとても美しい歌曲を、リストは無駄のないピアノ編曲にしました。歌詞には、世を去った全ての人への追悼の思いが込められています。	https://youtu.be/GFdT_lcAUfQ
シューベルト=リスト	アヴェ・マリア	誰もが知っていると思われる名曲を、リストがピアノ用に編曲したものです。原曲の神聖で美しい雰囲気は壊さず、それでいてピアニスティックに仕上げられています。	https://youtu.be/UjVRwPNxVqk
シューベルト=リスト	「白鳥の歌」より「セレナーデ」	「白鳥の歌」はシューベルトの最晩年の歌曲集で、特に根強い人気を誇るのが、第7曲「セレナーデ」です。暗く絶望的でありながらも美しい作品です。	https://youtu.be/fKjrJ6SjkqE
シューマン	暁の歌	シューマン最晩年の作品で、自殺未遂の5ヶ月前に書かれました。5曲からなる組曲で、シューマン自身の言葉を借りると「夜明けに感じることを描写した作品」だそうです。	https://youtu.be/W6r3R2pCPeA
シューマン	ピアノソナタ第3番	初版の題名は「管弦楽のない協奏曲」で、「グランド・ソナタ」という通称で呼ばれることもある作品。その名の通り、ピアノ独奏とは思えような聴きごたえがあります。	https://youtu.be/EClZICLRxrE
シューマン	月夜	「リーダークライス」という12曲からなる歌曲集の第5曲のピアノ独奏版です。原曲はシューマンの歌曲の中でも特に人気のあるものの一つ。幻想的な雰囲気の、とても美しい作品です。	https://youtu.be/5Lh-S7n5rA0
シューマン	トッカータ	初期に書かれた作品で、高度な技巧が要求されます。無窮動的な性格は、後に様々な作曲家によって作曲された「トッカータ」の先駆けとなった、とも言われています。	https://youtu.be/44LSJapMogk
シューマン	幻想曲	シューマンの初期の傑作のひとつ。3楽章からなる、ピアノソナタと同程度の規模を持つ作品です。リストに献呈され、リストはお返しとして「ピアノソナタ」を献呈したそうです。	https://youtu.be/scavxcPLKy4
シューマン	ウィーンの謝肉祭の道化	ウィーンに半年間滞在した経験に触発されて書かれた、「幻想的絵画」という副題も持つ組曲。特に第1曲「アレグロ」や第5曲「終曲」はよく演奏されます。	https://youtu.be/LSEqsEuaAAw
シューマン	花の曲	この時期のシューマンの作品の中では知名度が低いですが、穏やかでとても美しい、知られざる名曲です。妻のクララはこの曲をたいへん気に入っていたと伝えられています。	https://youtu.be/CCXGawpeG6s
シューマン	アラベスク	シューマンの作品は組曲などが多いですが、この曲は一曲だけで出版されました。他の作品などに見られるような技巧的な見せ所などはないですが、素朴な優しさが心に沁み入る一曲です。	https://youtu.be/KyJrxS82C4g
シューマン	アベッグ変奏曲	シューマンの作曲家としての第1作ですが、非常にクオリティーは高いです。ABEGG(ラーシ♭ーミーソーソー)の主題による変奏曲です。非常に華麗な作品です。	https://youtu.be/81WW9yMUS1k
シューマン	天使の主題による変奏曲(主題と変奏)	シューマンが作曲した最後の作品。当時、病に身を冒されていたシューマンは、この曲を完成させるや否や、入水自殺を図ったと伝えられています。	https://youtu.be/6vm4XiiNSdU
シューマン	プレスト・パッショナート	当初はピアノソナタ第2番の第4楽章として作曲された曲。難しすぎたことや妻のクララの反応が良くなかったことなどが理由で、別の曲に差し替えられました。	https://youtu.be/5-yFcxynzXg
シューマン=リスト	献呈	リストの編曲作品の中でも、特に人気のある一曲。原曲の雰囲気を損なわずにピアニスティックに編曲された傑作ですが、シューマンはこの編曲を気に入らなかったと言われています。	https://youtu.be/HEpIBMqS7sI
シュルツ=エブラー	「美しき青きドナウ」によるアラベスク	ヨハン・シュトラウスの代表作、「美しき青きドナウ」に、非常に華麗な編曲を施したもの。ちなみにドナウ川は実は汚い川だそうです...	 https://youtu.be/-PaCWKKjIFk
シュルホフ	ジャズの舞踏組曲	シュルホフは近年になって再評価が進んでいる作曲家の一人です。この曲は6曲からなる組曲で、カプースチンなどのジャズ系が好きな人には特にオススメしたい作品です。	https://youtu.be/lvzpUGUQBto
シュルホフ	5つのピトレスク 第3曲	楽譜が休符と顔文字だけで書かれた衝撃的な曲。この組曲の他の4曲が普通の曲なだけに、なおさら面白いです。衝撃の演奏動画はこちら(↓)	https://youtu.be/3c5lRRaW4Jw
ジョージ・ウィンストン	Rain	ジョージ・ウィンストンはニューエイジ、ヒーリングといったジャンルに分類されるアメリカのピアニストです。自然風景を取り入れたような作品が多いのが特徴です。	https://youtu.be/BLNuW1oGcjo
ショスタコーヴィチ	24の前奏曲とフーガ	曲名からも伺える通り、バッハの平均律クラヴィーア曲集へのオマージュとして作曲されました。中の人が特に好きな、第4番を紹介します。	https://youtu.be/D3LZ79VfZ08
ショスタコーヴィチ	ピアノソナタ第2番	古典的な3楽章形式で書かれており、新古典主義的な傾向が見て取れます。難解なピアノソナタ第1番と比べれば聴きやすく、演奏の機会も多い作品です。	https://youtu.be/hfT5I-fbqMs
ショスタコーヴィチ	3つの幻想的舞曲	ショスタコーヴィチがまだ学生だった頃の作品です。様々な編曲で親しまれ、ショスタコーヴィチ自身も愛奏したそうです。3曲で4分ほどと演奏時間は短めです。	https://youtu.be/nFOlDnVQVPs
ショスタコーヴィチ	2台のピアノのためのコンチェルティーノ	交響曲第10番と第11番の間に作曲された、ロシア的な民族的情緒に満ちた作品です。派手で演奏効果もかなり高いです。	https://youtu.be/5w32a0TYhkk
ショパン	ポロネーズ第13番	ショパンのポロネーズは第8番以降は、初期に書かれた遺作です。第6番「英雄」や第7番「幻想」など円熟期の作品には劣りますが、シンプルな美しさがあります。	https://youtu.be/9fCKIto-pn8
ショパン	夜想曲 第18番	第17番とともに、生前最後に出版された夜想曲であり、夜想曲の最高傑作の一つと言える作品です。穏やかでありながら、晩年に書かれただけあって味わい深い作品です。	https://youtu.be/eoVFmbXiQxo
ショパン	エチュード Op.10-4	全部で24曲あるエチュードのうち、副題がない曲の中では圧倒的な人気を誇る作品。海外ではTorrent(激流)という愛称で呼ばれることも。	https://youtu.be/mUVCGsWhwHU
ショパン	夜想曲 第13番	有名な第2番や第20番には知名度では負けますが、非常に完成度の高い傑作です。オクターブ連打や和音連打が効果的に使われ、夜想曲の中では男性的で力強い作品です。	https://youtu.be/fck-EoNcFyg
ショパン	アンダンテ・スピアナートと華麗なる大ポロネーズ	2つの部分からなる、比較的大規模な作品。後半のポロネーズは、元々はピアノと管弦楽のための作品であり、高度な技巧が要求されます。	https://youtu.be/AO6k_ipgEsI
ショパン	革命のエチュード	ショパンのエチュードの中でも特に人気のある作品。曲名はショパン自身によるものではありませんが、失敗に終わったポーランドの反乱と関連している、という説もあります。	https://youtu.be/Mk1JQk90UbY
ショパン	ピアノソナタ第1番	ショパンが作曲した3曲のピアノソナタのうち、ダントツに知名度も人気も低い作品。実際ショパンらしくはないですが、興味深い作品であるのもまた事実です。	https://youtu.be/vL-NDDI4BfE
ショパン	タランテラ	タランテラはイタリアを起源とする、急速なテンポが特徴的な舞曲です。ショパンの作品の中では話題に上ることは比較的少ないですが、隠れた名作だと思います。	https://youtu.be/jzC1kUWLJc4
ショパン	24の前奏曲	太田胃散のCMで有名な第7番や第15番「雨だれ」だけが一人歩きしている本作。他の曲も素晴らしいのですが、全曲聴いたことがある人は、意外と少ないのではないでしょうか？	https://youtu.be/SqXYIteAfNs
ショパン	ポロネーズ第5番	第6番「英雄」や第7番「幻想」の影に隠れて存在感が薄い本作ですが、規模が大きく地味に人気がある作品でもあります。海外では「悲劇的」の愛称で親しまれています。	https://youtu.be/pTSbTCPL8Uk
ショパン	バラード第1番	物語性が強く劇的な展開が特徴的な作品です。それまでのショパンの作品と比べても特異な作品であり、他の多くの作曲家も影響を受けて「バラード」を作曲しました。	https://youtu.be/taY5oHleS4I
ショパン	バラード第3番	4曲あるバラードの中では最も穏やかで、人気もある作品。ミツケヴィチの詩をもとに作曲されたという話もありますが、詳細は不明だそうです。	https://youtu.be/BkPLDoZXlHQ
ショパン	バラード第4番	円熟期の作品で、ショパンの作曲技法の良いところを全て詰め込んだかのような作品です。ミツケヴィチという詩人の詩を元にしているとも言われ、非常に物語性が強い作品です。	https://youtu.be/pe-GrRQz8pk
ショパン	幻想曲	バラードなどと同じく、ソナタ形式を基調とした形式で書かれた、大規模な作品です。合唱曲「雪の降るまちを」でこの曲の序奏のメロディーが使われていることなどでも有名です。	https://youtu.be/rhIuclUqaQE
ショパン	子守唄	後期に書かれた小品。曲全体を通して左手は変化せず、右手の変奏のみによって曲が展開されています。ショパンの変奏の技法の全てが詰め込まれていると言っても過言ではないでしょう。	https://youtu.be/v1CXY5NHvms
ショパン	「スイスの少年」による変奏曲	ドイツ民謡「スイスの少年」の主題による変奏曲。遺作として出版された最初期の作品ですが、ショパンらしい個性に溢れた、華やかで可愛らしい作品です。	https://youtu.be/MejFvEwudDk
ショパン	前奏曲 Op.45	ショパンの前奏曲というと24の前奏曲が有名ですが、実はそれ以外にも前奏曲を書いています。演奏時間も5分ほどと他の前奏曲よりは長く、比較的よく演奏されます。	https://youtu.be/xI891E7xuPo
ショパン	舟歌	ショパン晩年の傑作の一つ。幸福感に満ちた優美な作品であると同時に、非常に奥深い作品でもあります。	https://youtu.be/alaLgb0zABs
ショパン=ゴドフスキー	練習曲「木枯らし」	あの「木枯らしのエチュード」を、ゴドフスキーがさらに難しくしたもの。ただでさえ難しい曲がさらにパワーアップして、すごいことになっています。	https://youtu.be/Z6AQF1nu-gg
ショパン=ゴドフスキー	革命のエチュード	ゴドフスキーはショパンのエチュードによる53の練習曲というものを作っており、その一曲にあたります。あの革命のエチュードがなんと左手一本で演奏されます。	https://youtu.be/LuEa1XLEVSw
ショパン=ゴドフスキー	エチュード Op.10-6	ショパンのエチュードの中では無名ながら、暗くも美しいメロディーが心に響く一曲。ゴドフスキーによる左手独奏のための編曲は、この作品の魅力をさらに高めるものです。	https://youtu.be/ZwYvSJYD2U8
ショパン=ゴドフスキー	別れのワルツ	ゴドフスキーはショパンのワルツをいくつか編曲しています。中でも「別れのワルツ」は原曲の雰囲気を損なわず、対位法を駆使した緻密な編曲がされています。	https://youtu.be/4Zs21Ud-FMg
ショパン=ドライショク	革命のエチュード	革命のエチュードの左手を全てオクターブで演奏するという、もはや何を思って編曲したのかわからない編曲。弾く人もすごいですね。	https://youtu.be/oL8neEJGAcw
ショパン=ピアニート公爵	ソナタ第3番フィナーレと『巨人の星』主題歌による交響的融合	ソナタ第3番の終楽章と巨人の星を同時に弾くという曲です。ミスマッチな感がある2曲が、うまく融合しています。	https://youtu.be/zyjZ0tk3Aw8
ショパン=レーガー	ワルツ 第7番	「ショパンによる5つの特別練習曲」の第5曲。ショパンのワルツの中でも特に人気のある名曲を、レーガーがさまざまな技法を駆使して編曲したもの。	https://youtu.be/owc46q91V9o
ショパン=ローゼンタール	子犬のワルツ	あの有名な「子犬のワルツ」の編曲。原曲の可愛らしい雰囲気はそのままに、かなり技巧的な編曲がなされています。テクニックに自信のある人はぜひ挑戦してみては？	https://youtu.be/BBEcaHbhFuY
ジョン・ケージ	4分33秒	言わずと知れた、4分33秒の間、何もしないだけの作品。実は全3楽章からなります。探してみると、意外に演奏動画がたくさんあるのが面白いです。	https://youtu.be/gN2zcLBr_VM
ジョン・ケージ	バッカナール	4分33秒などで有名な現代作曲家、ジョン・ケージの作品。ピアノの弦に物を挟んだりして演奏する作品です。ピアノを壊したくない人は、絶対に真似しないでくださいね。	https://youtu.be/SwJLGUgs1jc
ジョンゲン	2つの小品	ベルギーの作曲家、ジョゼフ・ジョンゲンの作品。「月の光」「昼の太陽」の2曲からなり、ドビュッシーやアイアランドの作品に近い雰囲気があります。	https://youtu.be/KNTxhXTrDl0
シンディング	春のささやき	ノルウェーの作曲家、シンディングの作品の中で、おそらく最も有名な作品。アルペジオなどを駆使した華麗な作品ですが、見た目に反して意外と弾きやすいそうです。	https://youtu.be/9Yrzu9U3qB4
スヴィリドフ	「吹雪」より「ロマンス」	「吹雪」は、プーシキンの恋愛小説「吹雪」による映画をもとにした、8曲からなる組曲。第4曲の「ロマンス」は特に人気で、ピアノ編曲版もよく演奏されます。	https://youtu.be/CTaX39rgz0Q
スヴェインビョルンソン	ヴィキヴァキ	スヴェインビョルンソンはアイスランドの作曲家で、国内では国歌を作曲したことでも有名です。ヴィキヴァキとは、アイスランドの伝統的な舞曲の名前だそうです。	https://youtu.be/VwrjQ3qWqMQ
スーサ=ホロヴィッツ	星条旗よ永遠なれ	アメリカの公式行進曲とされている「星条旗よ永遠なれ」をホロヴィッツがピアノ編曲したもの。なお、アメリカ国歌の「星条旗」はこの曲とは別物です。	https://youtu.be/TxO9k53IsMU
スカルラッティ	ソナタ K.141	スカルラッティはバロックを代表する作曲家の一人で、555曲ものソナタを書いています。この作品は、連打を多用していることで有名な作品です。	https://youtu.be/Gh9WX7TKfkI
スクリャービン	24の前奏曲	初期に書かれた大作で、同名のショパンの作品との関連を伺わせます。第11曲(ロ長調)が特に人気ですが、ここでは第14曲(変ホ短調)を紹介したいと思います。	https://youtu.be/cCuhJ2cvodU
スクリャービン	ポロネーズ	スクリャービンが作曲した唯一のポロネーズ。あまり評価は高くないですが、悲劇的でありながらもハッとさせられるような美しさを持つ、彼にしか書けない作品だと思います。	https://youtu.be/6jTi3DG7NHM
スクリャービン	ピアノソナタ第2番	「幻想ソナタ」という副題でも知られる初期の傑作。静-動の対比が見事な全2楽章からなります。作曲者によると、黒海の印象に触発されて書かれた曲だそうです。	https://youtu.be/uhYh58bbPyk
スクリャービン	2台のピアノのための「幻想曲」	ピアノ独奏のための「幻想曲」と比べると影は薄いですが、非常に流麗で美しい作品です。最初期の作品ですが、遺作として出版されました。	https://youtu.be/Hx5Qoh_VItQ
スクリャービン	ピアノ協奏曲	スクリャービンが作曲した唯一のピアノ協奏曲で、全3楽章からなる作品。初期の作品のため、ショパンに似ているとも言われますが、彼の個性は遺憾なく発揮されています。	https://youtu.be/F734PyD3NAw
スクリャービン	2つの詩曲 Op.32	スクリャービンが多く作曲した詩曲の中で、おそらく最も人気のあります。2曲は緩-急の関係をなし、スクリャービンらしい特徴的な和声が非常に美しいです。	https://youtu.be/7XoPAdPGNck
スクリャービン	エチュード Op.42-5	少し調性を離脱したような和声と、非常に美しいメロディーが魅力的な作品です。エチュードOp.8-12と並び、非常に根強い人気がある作品です。	https://youtu.be/NWitVFCLI5g
スクリャービン	幻想曲	ピアノソナタ第3番と第4番の間に作曲された、ソナタ形式による作品です。現在では非常に人気がありますが、スクリャービン本人はこの曲を書いたことを忘れていたそうです。	https://youtu.be/qxeGu-RKC-Q
スクリャービン	詩曲 Op.41	スクリャービンは「詩曲」という題名の曲を何曲も作曲しました。作品41は、その中では比較的よく演奏される曲です。中期の作品らしい、曖昧な調性感が魅力的です。	https://youtu.be/d7rjlW2piKo
スクリャービン	エチュード Op.8-12	12の練習曲Op.8の最後の曲にあたり、おそらくスクリャービンの作品の中で最も有名です。「悲愴」という愛称でも知られる、激情的な曲です。	https://youtu.be/KmdGbUzv4SM
スクリャービン	ピアノソナタ第4番	全体的に夢想的な雰囲気を持つ、スクリャービンの個性が遺憾なく発揮された傑作です。ちなみに、全10曲あるピアノソナタのうち、唯一長調で書かれています。	https://youtu.be/lQabCdxJ6DM
スクリャービン	ピアノソナタ第5番	スクリャービンの中期の傑作であり、数々のピアニストが名演を残しています。楽譜の冒頭に、怪しげな内容の詩がロシア語とフランス語で書かれています。	https://youtu.be/xDTgj_69JKA
スクリャービン	夜想曲 Op.9-2	左手独奏のための夜想曲。初期のスクリャービンらしい、ロシア的なロマンチズムに溢れた曲。偶然ですが、あのショパンの最も有名な夜想曲と作品番号が同じです。	https://youtu.be/j_WXBy-S9_c
スクリャービン	詩曲「焔に向かって」	最晩年の作品で、スクリャービンが好んだ「神秘和音」が曲全体を通して多用されています。世界が滅亡の炎に包まれる様を描いた、なんて話もあります。	https://youtu.be/A0nrg7Lqfak
スクリャービン	悪魔的詩曲	中期の作品で、スクリャービンらしい個性に満ちた作品です。調性は曖昧であり、どこか蠱惑的な魅力がある作品です。まさに「悪魔的」な感じがします。	https://youtu.be/EfggmQFaRi0
スクリャービン	悲劇的詩曲	「悲劇的」というタイトルから想像されるのとは真逆に、派手で楽しそうな曲です。これのどこが「悲劇」なのかわかりませんが、何か深い意図があるのでしょう。	https://youtu.be/nyqq89BZcN0
スクリャービン=シミロ	エチュード Op.42-5	ただでさえ音の多い曲が左手独奏に編曲されており、普通の人に弾けるようなものではありません。しかし、左手だけとは思えない豊かな響きは見事で、一聴の価値ありです。	https://youtu.be/jHfVD7TfZhc
スケルトン	「ジョニーが凱旋するとき」による変奏曲	アメリカで南北戦争の頃に人気になったとされる民謡の主題による変奏曲。原曲は今でも人気があり、映画などでもよく使われるようです。	https://youtu.be/OQTgDAySW68
スコット	蓮の国	イギリスを代表する作曲家の一人にして、「イギリスのドビュッシー」とも呼ばれたシリル・スコットの代表作。少しけだるい雰囲気と、東洋的な旋律が印象的な作品です。	https://youtu.be/DoqDR5Zvu_M
スタンチンスキー	夜想曲	わずか26歳にして亡くなったロシアの作曲家、スタンチンスキーの作品。穏やかで非常に美しい作品ですが、中間部は急速で激情的になり、聴きごたえがあります。	https://youtu.be/Fvgscojv6I4
スッカリ	サマー	シリアを代表する作曲家、ディア・スッカリの作品、「シリア組曲」の第2曲。10拍子で書かれており、民族的な拍子とメロディーが特徴的な、非常に流麗な作品です。	https://youtu.be/eauo4FPWYTc
スッカリ	運命の夜	シリアの作曲家、ディア・スッカリの作品。彼の作品についての情報は多くはありませんが、全般的に、濃い民族色と近代的な和声が融合した素敵な作品が多いように感じます。	https://youtu.be/QoR4LzDI-AI
ステンハンマル	幻想曲第1番	ステンハンマルはスウェーデンの作曲家で、おそらくピアノ作品ではこの曲が最も有名です。ドイツロマン派のような音の運びが勇ましい、非常に激情的な曲です。	https://youtu.be/keSoGQFHiqc
ストラヴィンスキー	タンゴ	南米の舞曲であるタンゴを、ロシアの作曲家であるストラヴィンスキーが書いているのは少し驚きですが、南米のタンゴだと言われても信じてしまうような素晴らしい出来です。	https://youtu.be/cExremBkRPU
ストラヴィンスキー	「ペトルーシュカ」からの3楽章	バレエ「ペトルーシュカ」の作曲者による編曲。「ロシアの踊り」「ペトルーシュカの部屋」「謝肉祭」からなり、極端に難しいことでも有名です。	https://youtu.be/AqwDDseeeGs
ストラヴィンスキー=アゴスティ	火の鳥	「魔王の踊り」「子守唄」「フィナーレ」の3曲が連続して演奏されます。この曲を聴くとオーケストラ版が物足りなく感じてしまうほどの、物凄い編曲です。	https://youtu.be/3BZseuH0-0I
スメタナ	演奏会用エチュード ハ長調	「わが祖国」などで有名なスメタナのエチュード。なかなか派手な作品です。ちなみにスメタナのピアノ作品は、ピアノ作品集が出版されるほど多かったりします。	https://youtu.be/nSDPFC_dvQU
スメタナ	エチュード「海辺にて」	交響詩「わが祖国」などで有名なスメタナですが、意外にもピアノ曲をたくさん残しています。この曲は、非常にピアニスティックで演奏効果の高い作品です。	https://youtu.be/G8JUdRgIczU
スメタナ=福間洸太朗	モルダウ	スメタナの代表作、連作交響詩「我が祖国」からの1曲。カーン=アルベストという作曲家も編曲しているので、比較してみるのも面白いかもしれません。	https://youtu.be/DeNaA8xtdKo
スラヴィツキ	トッカータ	チェコの作曲家、スラヴィツキの作品。トッカータというタイトルに相応しい、交互連打の奏法を多用した、演奏効果の非常に高い作品です。少し現代的な和声も面白いです。	https://youtu.be/es4bDlN6OEg
セヴラック	ポンパドゥール夫人へのスタンス	スタンスとは「詩の一節」という意味です。セヴラックの作品の中では有名ではないですが、どこか懐かしさを感じるような、穏やかで美しい名曲です。	https://youtu.be/5ut7cHw1vvo
